time,x,y,vx,vy,speed,theta,omega,mass,fuel,thrust,throttle,dynamic_pressure,altitude,downrange
56.97999999999723,49.564772500588525,6059.619050285215,10.451842780260783,230.46986558230805,230.706740168185,1.5498820958742707,1.6114219719529392,7515.2065180280715,6515.2065180280715,150000.0,1.0,15981.579654503146,6059.619050285215,49.564772500588525
57.03999999999722,50.194794053804415,6073.46170828162,10.510373817996593,230.95263833369162,231.19167180304527,1.645864052181654,1.5732300791588578,7512.14736938914,6512.14736938914,150000.0,1.0,16022.719866648611,6073.46170828162,50.194794053804415
57.09999999999721,50.81992938490672,6087.3329484876,10.266613102251165,231.41343725069993,231.64106346840785,1.736949871537347,1.4492459641218185,7509.088220750209,6509.088220750209,150000.0,1.0,16058.842521069328,6087.3329484876,50.81992938490672
57.1599999999972,51.418747436306155,6101.229595723586,9.623795504659311,231.7882086725893,231.98791158067547,1.818233713872532,1.2484279001376881,7506.029072111278,6506.029072111278,150000.0,1.0,16080.658226820782,6101.229595723586,51.418747436306155
57.219999999997185,51.96650381634227,6115.144627799676,8.569602832258177,232.01904788065926,232.17725270178883,1.8854957140484374,0.9844373781003694,7502.969923472347,6502.969923472347,150000.0,1.0,16080.571515837843,6115.144627799676,51.96650381634227
57.27999999999717,52.44014849582463,6129.068568699436,7.169580603333949,232.08601091766812,232.196725536136,1.9354366671885146,0.6740170210062558,7499.910774833415,6499.910774833415,150000.0,1.0,16056.944394021753,6129.068568699436,52.44014849582463
57.33999999999716,52.82227028705075,6142.992245929081,5.54113851539426,232.01921630218249,232.08537426887918,1.965812865601002,0.33535504519961706,7496.851626194484,6496.851626194484,150000.0,1.0,16015.291864952964,6142.992245929081,52.82227028705075
57.39999999999715,53.103329186120426,6156.909597747324,3.8249249529090186,231.8891533846634,231.92069659336428,1.9754816524890224,-0.013211966512371082,7493.792477555553,6493.792477555553,150000.0,1.0,15966.408639322326,6156.909597747324,53.103329186120426
57.45999999999714,53.28236129240007,6170.819434946063,2.1632787034562435,231.78327286046024,231.79336779264284,1.9643833798158192,-0.3540188339348861,7490.733328916622,6490.733328916622,150000.0,1.0,15922.80351120937,6170.819434946063,53.28236129240007
57.519999999997125,53.36636941163853,6184.725579755928,0.6654719116320389,231.77364244953404,231.77459780396475,1.9334346313719422,-0.674699494133024,7487.6741802776905,6487.6741802776905,150000.0,1.0,15894.200381017181,6184.725579755928,53.36636941163853
57.57999999999711,53.36593374227534,6198.634687169584,-0.6368797088358831,231.88681692809578,231.88769152503056,1.8837756210613312,-0.9753320442596594,7484.615031638759,6484.615031638759,150000.0,1.0,15883.702398984758,6198.634687169584,53.36593374227534
57.6399999999971,53.29521950094088,6212.554631709544,-1.6752645109385618,232.13100443854964,232.13704946180297,1.8170706324824732,-1.241779583828611,7481.555882999828,6481.555882999828,150000.0,1.0,15891.83506869423,6212.554631709544,53.29521950094088
57.69999999999709,53.17143822937726,6226.4928087651015,-2.3893446103727096,232.49414380253754,232.50642113744325,1.735907690445123,-1.451061952594738,7478.496734360897,6478.496734360897,150000.0,1.0,15916.328048627418,6226.4928087651015,53.17143822937726
57.75999999999708,53.01510833485226,6240.455626841276,-2.7753482838757906,232.94237536408556,232.95890796095208,1.6445554145605459,-1.579867948910347,7475.437585721966,6475.437585721966,150000.0,1.0,15952.112871613817,6240.455626841276,53.01510833485226
57.819999999997066,52.8425487231275,6254.446556661736,-2.953163245858311,233.42498933816904,233.44366948084289,1.5480795099471294,-1.6210376370265591,7472.378437083034,6472.378437083034,150000.0,1.0,15992.226335087118,6254.446556661736,52.8425487231275
57.879999999997054,52.66422671293717,6268.466782601975,-2.948898036753668,233.91431056382135,233.93289782794346,1.4518315881884023,-1.5723841370745757,7469.319288444103,6469.319288444103,150000.0,1.0,16032.859416398527,6268.466782601975,52.66422671293717
57.93999999999704,52.49512810306533,6282.5155018039195,-2.624611439792458,234.36415517174032,234.37885103945166,1.3611169395398215,-1.4377535855048411,7466.260139805172,6466.260139805172,150000.0,1.0,16067.467395436866,6282.5155018039195,52.49512810306533
57.99999999999703,52.3574678118674,6296.588294533707,-1.893617574171457,234.70515311689365,234.71279191203385,1.2808295138239263,-1.2268603829793512,7463.200991166241,6463.200991166241,150000.0,1.0,16086.630128875913,6296.588294533707,52.3574678118674
58.05999999999702,52.276085735313664,6310.676795975405,-0.7556186292787748,234.8815051363967,234.88272055358195,1.215134598942925,-0.954019165715392,7460.14184252731,6460.14184252731,150000.0,1.0,16083.2519084502,6310.676795975405,52.276085735313664
58.119999999997006,52.273463808046365,6324.77050923095,0.7143207593555074,234.88140623257343,234.88249242533686,1.167242282090069,-0.636465650595323,7457.082693888378,6457.082693888378,150000.0,1.0,16056.575433640404,6324.77050923095,52.273463808046365
58.179999999996994,52.36600789984498,6338.859823773159,2.3938473198433474,234.7456230431544,234.7578285018616,1.139282603648907,-0.2927165644421609,7454.023545249447,6454.023545249447,150000.0,1.0,16012.971322646097,6338.859823773159,52.36600789984498
58.23999999999698,52.562087719968275,6352.938864327987,4.1415474890626465,234.55432149978228,234.59088249509483,1.1322689574824087,0.058692399014881026,7450.964396610516,6450.964396610516,150000.0,1.0,15963.740871788785,6352.938864327987,52.562087719968275
58.29999999999697,52.86153862710836,6367.007120474565,5.816975029794206,234.40143957622743,234.47360634814538,1.146122478784139,0.3999796926942617,7447.905247971585,6447.905247971585,150000.0,1.0,15921.410576666964,6367.007120474565,52.86153862710836
58.35999999999696,53.2572323345086,6381.069078531154,7.348286697379019,234.3494410369724,234.46461957346204,1.179960601045978,0.7259741165672347,7444.8460993326535,6444.8460993326535,150000.0,1.0,15893.874384902025,6381.069078531154,53.2572323345086
58.419999999996946,53.739556444001174,6395.131619783882,8.690234710075913,234.42506650450457,234.5860865118765,1.2328761903424736,1.0334415189306,7441.786950693722,6441.786950693722,150000.0,1.0,15884.046058709784,6395.131619783882,53.739556444001174
58.479999999996934,54.29461582289656,6409.202895532353,9.752125311998123,234.64417759993856,234.84674583577356,1.3032388448442849,1.302066401923772,7438.727802054791,6438.727802054791,150000.0,1.0,15893.032830643464,6409.202895532353,54.29461582289656
58.53999999999692,54.90219520456026,6423.291895655716,10.440237195111681,235.00906436742977,235.24085293066113,1.3876750740177655,1.4993093162211253,7435.66865341586,6435.66865341586,150000.0,1.0,15920.009477151918,6423.291895655716,54.90219520456026
58.59999999999691,55.54111955893019,6437.405710062195,10.814515996179487,235.46066364664784,235.70888375526167,1.4814803030190828,1.6129132345414454,7432.609504776929,6432.609504776929,150000.0,1.0,15956.90317534446,6437.405710062195,55.54111955893019
58.6599999999969,56.19626496884363,6451.547842339614,11.00032140224777,235.94704047214952,236.20332973630772,1.5794203890388614,1.6364766928335994,7429.550356137997,6429.550356137997,150000.0,1.0,15997.280794978815,6451.547842339614,56.19626496884363
58.71999999999689,56.85700820022476,6465.719528488472,10.976192396686121,236.4406897798152,236.6953243794306,1.6760308378951065,1.56892663236407,7426.491207499066,6426.491207499066,150000.0,1.0,16037.232091563594,6465.719528488472,56.85700820022476
58.779999999996875,57.50628599404089,6479.919885837961,10.598598449828922,236.89164942949836,237.1286230266795,1.765969624025168,1.4154753382876122,7423.432058860135,6423.432058860135,150000.0,1.0,16069.133897729322,6479.919885837961,57.50628599404089
58.83999999999686,58.12023284517786,6494.144264795602,9.793774557142838,237.23021132492093,237.43228757972827,1.8443872865578212,1.1871414739883568,7420.372910221204,6420.372910221204,150000.0,1.0,16083.378829979714,6494.144264795602,58.12023284517786
58.89999999999685,58.67326501083636,6508.384214463754,8.577774375584676,237.4056129886456,237.56052553350062,1.9072349412550773,0.8993109506934567,7417.3137615822725,6417.3137615822725,150000.0,1.0,16073.806066059367,6508.384214463754,58.67326501083636
58.95999999999684,59.14311222336072,6522.629566652034,7.040532154371829,237.4142453122482,237.51861604977643,1.9514738817658515,0.5699751833903514,7414.254612943341,6414.254612943341,150000.0,1.0,16041.228795194565,6522.629566652034,59.14311222336072
