time,x,y,vx,vy,speed,theta,omega,mass,fuel,thrust,throttle,dynamic_pressure,altitude,downrange,gimbal,g_local,rho
45.87999999999944,11.961627499795465,2836.7150314029423,3.21019973034182,171.2239532739303,171.25404391447742,1.5357138887316473,-0.0025098283791419574,18388.176463344014,15888.176463344014,300000.0,1.0,12866.195734855573,2836.7150314029423,11.961627499795465,0.0002894607450964291,9.797922923273312,0.8774017145129253
45.93999999999943,12.155245075909686,2846.9989966187677,3.2437443130083135,171.57492343896496,171.6055833306564,1.535563318866781,-0.0025092080866795366,18381.621144832017,15881.621144832017,300000.0,1.0,12903.450714721472,2846.9989966187677,12.155245075909686,0.00029150804685653845,9.797891306129923,0.876340807166429
45.99999999999942,12.350879796802799,2857.3040265592754,3.2774378961787134,171.92611078589252,171.95734694721915,1.535412778545917,-0.0025088430243849873,18375.06582632002,15875.06582632002,300000.0,1.0,12940.706632369089,2857.3040265592754,12.350879796802799,0.000293532027161704,9.797859624378413,0.8752790134908194
46.059999999999405,12.548540603863614,2867.630134259446,3.311280527842635,172.27751545042298,172.30933494301695,1.535262252560099,-0.0025087296758767334,18368.510507808023,15868.510507808023,300000.0,1.0,12977.963118566935,2867.630134259446,12.548540603863614,0.0002955323005055928,9.797827877979639,0.8742163384788434
46.11999999999939,12.748236441845114,2877.977332762426,3.3452722721125494,172.62913756900517,172.66154749796806,1.5351117259151976,-0.0025088643973973507,18361.955189296026,15861.955189296026,300000.0,1.0,13015.219803877155,2877.977332762426,12.748236441845114,0.0002975085046116163,9.797796066894449,0.8731527871277897
46.17999999999938,12.94997625982507,2888.34563511957,3.3794132089973394,172.9809772788275,173.01398479306633,1.5349611838394095,-0.002509243422639215,18355.39987078403,15855.39987078403,300000.0,1.0,13052.476318662144,2888.34563511957,12.94997625982507,0.0002994603003103708,9.797764191083665,0.8720883644394422
46.23999999999937,13.153769012152829,2898.735054390487,3.413703434167688,173.33303471781954,173.36664701039035,1.534810611790464,-0.0025098628675863264,18348.844552272032,15848.844552272032,300000.0,1.0,13089.732293091232,2898.735054390487,13.153769012152829,0.0003013873713976852,9.797732250508089,0.8710230754200315
46.29999999999936,13.359623659381787,2909.1456036430836,3.4481430587136277,173.68531002465335,173.71953433311208,1.5346599954625415,-0.0025107187353676065,18342.289233760035,15842.289233760035,300000.0,1.0,13126.98735714731,2909.1456036430836,13.359623659381787,0.0003032894244499986,9.797700245128492,0.8699569250801887
46.359999999999346,13.56754916918709,2919.5772959536084,3.482732208894566,174.03780333874585,174.0726469455062,1.5345093207928981,-0.002511806921117871,18335.733915248038,15835.733915248038,300000.0,1.0,13164.241140633561,2919.5772959536084,13.56754916918709,0.00030516618869218774,9.797668174905631,0.8688899184348963
46.419999999999334,13.777554517268118,2930.0301444066986,3.5174710258821023,174.39051480026149,174.4259850329593,1.5343585739681995,-0.0025131232168436875,18329.17859673604,15829.178596736041,300000.0,1.0,13201.493273180184,2930.0301444066986,13.777554517268118,0.0003070174157599834,9.797636039800237,0.8678220605034411
46.47999999999932,13.989648688235322,2940.5041620954235,3.552359665495972,174.743444550115,174.77954878197895,1.534207741430562,-0.0025146633162892937,18322.623278224044,15822.623278224044,300000.0,1.0,13238.74338425109,2940.5041620954235,13.989648688235322,0.0003088428795259242,9.797603839773013,0.8667533563093671
46.53999999999931,14.203840676481024,2950.99936212133,3.5873982979334165,175.09659272997496,175.13333838020313,1.534056809883303,-0.002516422819799864,18316.067959712047,15816.067959712047,300000.0,1.0,13275.991103150694,2950.99936212133,14.203840676481024,0.00031064237588766694,9.797571574784648,0.8656838108804271
46.5999999999993,14.420139487033806,2961.5157575944863,3.6225871074923193,175.44995948226753,175.48735401640965,1.533905766296399,-0.002518397239178414,18309.51264120005,15809.51264120005,300000.0,1.0,13313.236059030662,2961.5157575944863,14.420139487033806,0.0003124157224918637,9.797539244795802,0.8646134292485352
46.659999999999286,14.638554136396076,2972.0533616335306,3.657926292288412,175.80354495018065,175.8415958805254,1.5337545979116538,-0.0025205820025324143,18302.957322688053,15802.957322688053,300000.0,1.0,13350.477880896678,2972.0533616335306,14.638554136396076,0.0003141627585538763,9.797506849767107,0.8635422164497187
46.719999999999274,14.859093653364525,2982.6121873657157,3.693416063966875,176.15734927766846,176.19606416363575,1.5336032922475735,-0.002522972459107486,18296.402004176056,15796.402004176056,300000.0,1.0,13387.716197615231,2982.6121873657157,14.859093653364525,0.0003158833445517363,9.797474389659184,0.8624701775240703
46.77999999999926,15.081767079833101,2993.192247926953,3.7290566474086546,176.51137260945634,176.55075905799418,1.5334518371039543,-0.0025255638841031112,18289.84668566406,15789.846685664059,300000.0,1.0,13424.95063792042,2993.192247926953,15.081767079833101,0.00031757736196738053,9.797441864432615,0.8613973175156998
46.83999999999925,15.306583471578236,3003.7935564618624,3.7648482804318038,176.86561509104627,176.90568075703166,1.5333002205661812,-0.0025283514834696288,18283.291367152062,15783.291367152062,300000.0,1.0,13462.180830420759,3003.7935564618624,15.306583471578236,0.0003192447130144618,9.797409274047968,0.8603236414726871
46.89999999999924,15.533551899025973,3014.416126123817,3.8007912134881616,177.22007686872223,177.260829455366,1.5331484310092396,-0.002531330398681369,18276.736048640065,15776.736048640065,300000.0,1.0,13499.406403605966,3014.416126123817,15.533551899025973,0.0003208853203623598,9.797376618465787,0.8592491544470328
46.959999999999226,15.762681448000798,3025.0599700749895,3.836885709355701,177.57475808955638,177.61620534881138,1.5329964571014418,-0.002534495711481709,18270.180730128068,15770.180730128068,300000.0,1.0,13536.626985853769,3025.0599700749895,15.762681448000798,0.0003224991267765694,9.797343897646584,0.8581738614946105
47.019999999999214,15.993981220455877,3035.7251014864005,3.87313204282682,177.9296589014154,177.97180863438794,1.532844287807869,-0.0025378424486012605,18263.62541161607,15763.62541161607,300000.0,1.0,13573.84220543677,3035.7251014864005,15.993981220455877,0.00032408609485362356,9.797311111550854,0.857097767675119
47.0799999999992,16.22746033518447,3046.411533537969,3.9095305003929237,178.28477945296706,178.32763951033112,1.5326919123935305,-0.002541365586440648,18257.070093104074,15757.070093104074,300000.0,1.0,13611.051690529213,3046.411533537969,16.22746033518447,0.0003256462066922078,9.797278260139066,0.8560208780520335
47.13999999999919,16.46312792851233,3057.119279418556,3.946081379925583,178.64011989368714,178.68369817610085,1.5325393204262459,-0.0025450600557182,18250.514774592077,15750.514774592077,300000.0,1.0,13648.255069213796,3057.119279418556,16.46312792851233,0.0003271794635319951,9.79724534337166,0.8549431976925573
47.19999999999918,16.700993154970845,3067.848352326016,3.9827849903545705,178.99568037386703,179.03998483239144,1.5323865017792444,-0.0025489207460794206,18243.95945608008,15743.95945608008,300000.0,1.0,13685.451969488542,3067.848352326016,16.700993154970845,0.0003286858854220511,9.797212361209056,0.8538647316675734
47.25999999999917,16.94106518795085,3078.5987654672463,4.019641651343083,179.35146104462098,179.3964996811404,1.5322334466334961,-0.002552942510664376,18237.404137568083,15737.404137568083,300000.0,1.0,13722.642019273553,3078.5987654672463,16.94106518795085,0.0003301655108758987,9.797179313611645,0.8527854850515961
47.319999999999155,17.183353220336787,3089.3705320582358,4.056651692960444,179.7074620578942,179.75324292553802,1.5320801454797626,-0.002557120170630727,18230.848819056086,15730.848819056086,300000.0,1.0,13759.824846417836,3089.3705320582358,17.183353220336787,0.00033161839651229153,9.797146200539798,0.8517054629227221
