time,vehicle_id,x,y,vx,vy,speed,theta,omega,mass,fuel,thrust,throttle,dynamic_pressure,altitude,downrange,gimbal
187.7799999999742,upper,22280.400341558954,74559.79371768174,390.8326423678164,749.2542073639142,845.0633240134947,1.2046624182364543,-0.0018827385042417032,8221.072435539652,7021.072435539652,80000.0,1.0,67.82130336273562,74559.79371768174,22280.400341558954,-0.0002330965039927048
187.8899999999741,upper,22323.41298388968,74642.20862520376,391.21545527512137,749.198702062428,845.1912373055859,1.2044551390251537,-0.0018859683485773764,8218.493842817175,7018.493842817175,80000.0,1.0,67.1872293992737,74642.20862520376,22323.41298388968,-0.00023137440322592865
187.999999999974,upper,22366.467753886634,74724.6174421189,391.5986000210287,749.1434690334079,845.3197032684368,1.2042475060387543,-0.0018891707581147066,8215.915250094698,7015.915250094698,80000.0,1.0,66.55921518738135,74724.6174421189,22366.467753886634,-0.00022966464882305093
188.1099999999739,upper,22409.56468808023,74807.02019836931,391.9820771172902,749.0885081349775,845.4487221594645,1.2040395223050293,-0.0018923455547952004,8213.336657372221,7013.336657372221,80000.0,1.0,65.9372013814501,74807.02019836931,22409.56468808023,-0.00022796715126331506
188.2199999999738,upper,22452.70382305704,74889.41692388165,392.36588707324563,749.0338192272436,845.5782942371014,1.2038311908704022,-0.0018954925775699417,8210.758064649744,7010.7580646497445,80000.0,1.0,65.32112923254451,74889.41692388165,22452.70382305704,-0.00022628182117520417
188.3299999999737,upper,22495.885195459534,74971.80764856731,392.75003039579997,748.9794021722956,845.7084197607774,1.2036225147980808,-0.0018986116823025922,8208.179471927268,7008.1794719272675,80000.0,1.0,64.71094058223277,74971.80764856731,22495.885195459534,-0.0002246085693582655
188.4399999999736,upper,22539.10884198581,75054.19240232259,393.1345075894032,748.9252568342063,845.8390989909041,1.2034134971662038,-0.0019017027416308218,8205.60087920479,7005.6008792047905,80000.0,1.0,64.10657785648148,75054.19240232259,22539.10884198581,-0.0002229473069085514
188.5499999999735,upper,22582.374799389305,75136.57121502895,393.5193191560318,748.8713830790288,845.9703321888564,1.2032041410660044,-0.001904765644793265,8203.022286482314,7003.022286482314,80000.0,1.0,63.50798405961606,75136.57121502895,22582.374799389305,-0.00022129794521191646
188.6599999999734,upper,22625.683104478547,75218.94411655328,393.9044655951723,748.8177807747954,846.1021196169572,1.2029944495999962,-0.0019078002974185198,8200.443693759837,7000.443693759837,80000.0,1.0,62.91510276834469,75218.94411655328,22625.683104478547,-0.00021966039605188388
188.7699999999733,upper,22669.033794116876,75301.31113674797,394.2899474038066,748.764449791516,846.2344615384604,1.202784425880184,-0.0019108066212849442,8197.86510103736,6997.86510103736,80000.0,1.0,62.32787812584758,75301.31113674797,22669.033794116876,-0.00021803457163699488
188.8799999999732,upper,22712.426905222157,75383.67230545128,394.67576507639876,748.7113900011727,846.3673582175348,1.202574073026301,-0.0019137845540474511,8195.286508314883,6995.286508314883,80000.0,1.0,61.746254835927616,75383.67230545128,22712.426905222157,-0.0002164203846653389
188.9899999999731,upper,22755.8624747665,75466.02765248746,395.0619191048844,748.658601277719,846.5008099192491,1.2023633941640774,-0.001916734048937499,8192.707915592406,6992.707915592406,80000.0,1.0,61.17017815722439,75466.02765248746,22755.8624747665,-0.00021481774834846063
189.099999999973,upper,22799.340539775996,75548.37720766703,395.4484099786613,748.6060834970732,846.6348169095565,1.2021523924235475,-0.0019196550744364372,8190.129322869929,6990.129322869929,80000.0,1.0,60.59959389748898,75548.37720766703,22799.340539775996,-0.00021322657647262008
189.2099999999729,upper,22842.86113733042,75630.72100078697,395.8352381845818,748.5538365371158,846.7693794552798,1.2019410709373888,-0.0019225476139254909,8187.550730147452,6987.550730147452,80000.0,1.0,60.03444840791974,75630.72100078697,22842.86113733042,-0.0002116467834277447
189.3199999999728,upper,22886.424304562974,75713.05906163095,396.222404206947,748.5018602776819,846.9044978240956,1.2017294328393058,-0.0019254116653138866,8184.972137424975,6984.972137424975,80000.0,1.0,59.47468857755968,75713.05906163095,22886.424304562974,-0.0002100782842558159
189.4299999999727,upper,22930.030078659987,75795.3914199695,396.6099085275026,748.4501546005578,847.040172284522,1.201517481262451,-0.0019282472406471972,8182.393544702498,6982.393544702498,80000.0,1.0,58.920261827751645,75795.3914199695,22930.030078659987,-0.0002085209946678034
189.5399999999726,upper,22973.678496860637,75877.71810556026,396.997751625437,748.3987193894731,847.176403105903,1.2013052193378924,-0.0019310543656974374,8179.814951980021,6979.814951980021,80000.0,1.0,58.37111610665336,75877.71810556026,22973.678496860637,-0.00020697483107988353
189.6499999999725,upper,23017.369596456672,75960.03914814818,397.3859339773788,748.347554530094,847.3131905583942,1.2010926501931292,-0.0019338330795389182,8177.236359257544,6977.236359257544,80000.0,1.0,57.827199883810806,75960.03914814818,23017.369596456672,-0.00020543971064524745
189.7599999999724,upper,23061.103414792127,76042.35457746573,397.7744560573989,748.2966599100173,847.4505349129515,1.2008797769506494,-0.0019365834341077415,8174.657766535067,6974.657766535067,80000.0,1.0,57.28846214478857,76042.35457746573,23061.103414792127,-0.0002039155512720579
189.8699999999723,upper,23104.879989263052,76124.66442323317,398.1633183370116,748.2460354187614,847.5884364413159,1.200666602726542,-0.0019393054937525364,8172.07917381259,6972.07917381259,80000.0,1.0,56.75485238585761,76124.66442323317,23104.879989263052,-0.00020240227164597215
189.9799999999722,upper,23148.69935731722,76206.96871515868,398.5525212851784,748.1956809477584,847.7268954160015,1.2004531306291562,-0.001941999334771729,8169.500581090113,6969.500581090113,80000.0,1.0,56.22632060874015,76206.96871515868,23148.69935731722,-0.00020089979124555043
190.0899999999721,upper,23192.561556453842,76289.26748293861,398.94206536831274,748.1455963903461,847.8659121102828,1.200239363757812,-0.0019446650449450177,8166.921988367636,6966.921988367636,80000.0,1.0,55.702817315408595,76289.26748293861,23192.561556453842,-0.0001994080303662113
190.199999999972,upper,23236.466624223303,76371.56075625765,399.3319510502858,748.0957816417579,848.0054867981813,1.200025305201565,-0.0019473027230558387,8164.343395645159,6964.343395645159,80000.0,1.0,55.18429350294127,76371.56075625765,23236.466624223303,-0.0001979269101225317
190.3099999999719,upper,23280.414598226886,76453.8485647891,399.72217879243453,748.0462365991144,848.1456197544554,1.1998109580380207,-0.0019499124784102706,8161.764802922682,6961.764802922682,80000.0,1.0,54.67070065843183,76453.8485647891,23280.414598226886,-0.000196456352472707
190.4199999999718,upper,23324.405516116454,76536.13093819506,400.1127490535694,747.9969611614133,848.2863112545866,1.1995963253322046,-0.0019524944303507279,8159.186210200205,6959.186210200205,80000.0,1.0,54.16199075395242,76536.13093819506,23324.405516116454,-0.0001949962802124107
190.5299999999717,upper,23368.439415594217,76618.40790612658,400.5036622899848,747.9479552295192,848.4275615747694,1.1993814101354852,-0.0019550487077693796,8156.607617477728,6956.607617477728,80000.0,1.0,53.65811624157132,76618.40790612658,23368.439415594217,-0.00019354661699522524
190.6399999999716,upper,23412.516334412434,76700.67949822395,400.8949189554693,747.899218706153,848.5693709918985,1.1991662154845497,-0.001957575448619276,8154.029024755251,6954.029024755251,80000.0,1.0,53.1590300484217,76700.67949822395,23412.516334412434,-0.00019210728730381492
190.7499999999715,upper,23456.63631037315,76782.94574411682,401.2865195013177,747.8507514958812,848.7117397835591,1.1989507444004355,-0.0019600747994250657,8151.450432032774,6951.450432032774,80000.0,1.0,52.66468557182418,76782.94574411682,23456.63631037315,-0.00019067821651396518
